FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0098.2.Ets1	3.8654e-03	1.7289e-01	131	633	267	1777	17.15%	13.06%	,NGDN,DPF3,STK11,MAP3K8,PPP1R2,GRK6,FAM153C,OR6W1P,TTYH2,PIP,HEBP1,ASRGL1,ZMYM2,RPL15,SEC24A,MACROD1,APBA1,OSBPL10,SCOC,RAI14,ATP8B2,HSD3B2,ACTB,LOC100507489,YBX2,HOXC8,MAN2B1,HOXC6,GTF2E1,APOD,BHLHE40-AS1,GOLPH3,PPM1H,JAK2,PIK3R1,FNDC3A,C15ORF53,SDK2,FRMD8,SDHAP2,TRIM47,CHST3,EGLN3,IRF8,BHLHE40,CLK1,LOC338817,HDAC2,LOC100129858,PXDC1,SPRY4,GNAI2,TSC1,TNPO1,TMEM202,RNF150,DLC1,DNHD1,MTMR12,ARL6IP5,IL6R,MIR589,FAM72D,NMU,NEAT1,C14ORF39,CTGF,LINC00570,BRE,ITPR2,CLCNKA,WDR89,RERE,GFI1B,CDK12,SCGB1D4,RAI1,LOC100130987,ITGB1,PPP2R5E,PIGX,PLEKHM1P,THTPA,SBNO2,PEMT,AZIN1,ROCK2,TTC21A,CUL4A,ZNF791,WBP2,NFIX,BZW1
novel_irf_est_irf_trim0.5	4.2562e-03	1.7451e-01	107	657	211	1833	14.01%	10.32%	,HOXC8,NANOS2,GOLPH3,LOC338817,MAN2B1,NOVA2,PLEKHM1P,DPF3,LOC100129858,HOXC6,PIGX,HDAC2,RAI14,CRYBA2,KREMEN2,TTC21A,WDR89,LINC00570,RERE,MINK1,MAP3K8,TNPO1,ARAP3,FAM153C,CDK12,ATG16L2,ZNF609,SCGB1D4,PPM1H,TSC1,RAI1,TMEM202,JAK2,TTYH2,PIP,FNDC3A,ASRGL1,DOT1L,DNHD1,FLYWCH1,ZMYM2,OSBPL10,SDK2,STK11,MTMR12,GTF2E1,APBA1,OR6W1P,PIK3R1,FEV,RPL15,SSH2,MACROD1,HEBP1,ITPR2,TRIM47,CHST3,RNF150,CLK1,GFI1B,EGLN3,SBNO2,WBP2,SCOC,SPRY4,PEMT,PXDC1,BZW1,C14ORF39,ROCK2,VIM,KPNA7,GRK6,TNFAIP3,CREM,PPP2R5E,BRE,NFIX,AGO1,AGO3
UP00057_1_Zic2_primary	5.3479e-03	1.8417e-01	128	636	263	1781	16.75%	12.87%	,NGDN,MAN2B1,STK11,MAP3K8,PPP1R2,BHLHE40,FAM153C,OR6W1P,PIP,ASRGL1,ZMYM2,SERPINB9,RPL15,MACROD1,APBA1,SERPINB6,OSBPL10,ATP8B2,HSD3B2,ACTB,NCMAP,YBX2,SPRY4,DNM3,CRYBA2,GTF2E1,APOD,BHLHE40-AS1,GOLPH3,PIK3R1,FNDC3A,SDK2,FRMD8,SDHAP2,TRIM47,CHST3,EGLN3,ZNF613,IRF8,TNFAIP3,CREM,PPP2R5E,AGO1,AGO3,LOC338817,HDAC2,PXDC1,CORO2B,TSC1,ZNF609,TMEM202,DOT1L,DLC1,DNHD1,TGFBR2,CHEK2P2,MTMR12,IL6R,FEV,MIR589,FAM72D,RELA,NEAT1,C14ORF39,SRRM1,ITPR2,CLCNKA,WDR89,RERE,MINK1,GFI1B,CDK12,SCGB1D4,LOC100130987,MED16,ZNF649,ITGB1,PKN2,CDC42EP4,PIGX,PLEKHM1P,THTPA,CHST11,SBNO2,TBC1D22B,AZIN1,TTC21A,CUL4A,WBP2
novel_pu1	5.3842e-03	1.8417e-01	101	663	199	1845	13.22%	9.74%	,LOC338817,NANOS2,GOLPH3,DPF3,NOVA2,STK11,FAM129B,LOC100129858,ZNF706,STXBP1,PXDC1,HDAC2,RAI14,DNM3,SPRY4,CLCNKA,KREMEN2,TTC21A,WDR89,LINC00570,RERE,MINK1,MAP3K8,TNPO1,GFI1B,FAM153C,CDK12,RPS10-NUDT3,ATG16L2,MAN2B1,SCGB1D4,PPM1H,TSC1,RAI1,TMEM202,JAK2,GPN2,TTYH2,ZNF649,FNDC3A,ASRGL1,PIK3R1,C15ORF53,DNHD1,LOC100130987,ITGB1,OSBPL10,SDK2,MTMR12,APBA1,NUDT3,CDC42EP4,RPL15,NMU,KPNA7,WBP2,ITPR2,TRIM47,PLEKHM1P,RNF150,EGLN3,SBNO2,ZNF613,NFIX,SCOC,PEMT,GRK6,SRRM3,IRF8,ROCK2,VIM,CUL4A,BHLHE40,CREM,PPP2R5E,FLYWCH1,AGO1,BHLHE40-AS1,AGO3
MA0079.3.SP1	5.7739e-03	1.8417e-01	379	385	903	1141	49.61%	44.18%	,NGDN,GOLPH3,MAN2B1,KPNA7,STK11,MAP3K8,PPP1R2,BHLHE40,FAM153C,ZNF706,OR6W1P,TTYH2,PIP,HEBP1,ASRGL1,ZMYM2,IARS,SLC38A3,APBA1,SERPINB9,RPL15,SSH2,MACROD1,RPS10-NUDT3,SERPINB6,OSBPL10,SCOC,PXDC1,RAI14,VIM,SEC24A,ATP8B2,HSD3B2,ACTB,NCMAP,YBX2,HOXC8,MICALL2,NOVA2,SPRY4,DPF3,HOXC6,DNM3,KREMEN2,GTF2E1,APOD,BHLHE40-AS1,ZNF609,PPM1H,PIK3R1,FAM129B,FNDC3A,C15ORF53,FLYWCH1,SDK2,NUDT3,TNPO1,FRMD8,ITPR2,TRIM47,CHST3,UBE2I,ZNF613,CCDC130,NANOS2,TNFAIP3,GRK6,CREM,CLK1,VWF,AGO1,AGO3,LOC338817,HDAC2,LOC100129858,STXBP1,SDHAP2,CORO2B,GNAI2,TSC1,TMEM11,C17ORF103,TMEM202,GPN2,RNF150,DOT1L,DLC1,ZNF438,DNHD1,EGLN3,CHEK2P2,MTMR12,ARL6IP5,IL6R,FEV,MIR589,FAM72D,RELA,NMU,NEAT1,SLC17A5,C14ORF39,SPATC1,TBC1D22B,CTGF,LINC00475,LINC00570,BRE,IRF8,CRYBA2,CLCNKA,WDR89,RERE,MINK1,ARAP3,CDK12,ATG16L2,SCGB1D4,RAI1,LOC100130987,ZNF649,ITGB1,PKN2,CDC42EP4,SGSM2,PPP2R5E,PIGX,GFI1B,PLEKHM1P,THTPA,CHST11,SBNO2,PEMT,SRRM1,SRRM3,AZIN1,ROCK2,TTC21A,CUL4A,ZNF791,WBP2,NFIX,BZW1
MA0080.3.Spi1	5.9894e-03	1.8417e-01	104	660	207	1837	13.61%	10.13%	,LOC338817,NGDN,GOLPH3,DPF3,NOVA2,STK11,FAM129B,LOC100129858,ZNF706,STXBP1,PXDC1,DNM3,SPRY4,CLCNKA,FAM153C,TTC21A,WDR89,LINC00570,RERE,MINK1,MAP3K8,TNPO1,GFI1B,BHLHE40,BHLHE40-AS1,MAN2B1,SCGB1D4,PPM1H,TSC1,RAI1,TMEM202,JAK2,GPN2,TTYH2,NANOS2,HEBP1,ASRGL1,PIK3R1,C15ORF53,DNHD1,LOC100130987,ITGB1,OSBPL10,MTMR12,APBA1,ARL6IP5,ZNF649,CDC42EP4,RPL15,MIR589,NMU,KPNA7,MACROD1,FNDC3A,ITPR2,TRIM47,PLEKHM1P,THTPA,RNF150,EGLN3,SBNO2,ZNF613,WBP2,SCOC,PEMT,TBC1D22B,SRRM3,IRF8,ROCK2,VIM,CUL4A,GRK6,CREM,PPP2R5E,ACTB,NFIX,AGO1,AGO3
novel_pu1_trim0.5	6.5151e-03	1.8855e-01	99	665	196	1848	12.96%	9.59%	,LOC338817,NGDN,GOLPH3,DPF3,NOVA2,FAM129B,LOC100129858,ZNF706,STXBP1,PXDC1,HDAC2,RAI14,DNM3,SPRY4,CLCNKA,RPS10-NUDT3,GNAI2,WDR89,LINC00570,RERE,GTF2E1,MAP3K8,GFI1B,PIK3R1,BHLHE40,ATG16L2,MAN2B1,SCGB1D4,PPM1H,TSC1,RAI1,TMEM202,JAK2,GPN2,TTYH2,NANOS2,FNDC3A,ASRGL1,DOT1L,C15ORF53,DNHD1,LOC100130987,ITGB1,OSBPL10,NUDT3,CHEK2P2,MTMR12,APBA1,ARL6IP5,ZNF649,CDC42EP4,RPL15,KPNA7,WBP2,ITPR2,TRIM47,PLEKHM1P,THTPA,RNF150,EGLN3,ZNF613,NMU,SCOC,PEMT,LOC100507489,SRRM3,IRF8,AZIN1,ROCK2,TTC21A,CUL4A,FAM153C,CREM,PPP2R5E,NFIX,AGO1,BHLHE40-AS1,AGO3
novel_irf_ets	6.8982e-03	1.8855e-01	68	696	125	1919	8.9%	6.12%	,LOC338817,FAM153C,DPF3,KPNA7,STK11,STXBP1,PXDC1,HDAC2,DNM3,SPRY4,OR6W1P,WDR89,MINK1,MAP3K8,CDK12,ATG16L2,MAN2B1,PPM1H,TMEM202,JAK2,GPN2,PIK3R1,ZNF649,PIP,FNDC3A,RELA,DOT1L,DNHD1,GTF2E1,APBA1,FAM129B,CDC42EP4,RPL15,FRMD8,WBP2,ITPR2,TRIM47,PLEKHM1P,EGLN3,SBNO2,ZNF613,NEAT1,SRRM3,C14ORF39,TTC21A,CUL4A,BHLHE40,PPP2R5E,NFIX,AGO1,BHLHE40-AS1,AGO3
MA0472.1.EGR2	7.9140e-03	1.8907e-01	233	531	528	1516	30.5%	25.83%	,NGDN,MAN2B1,STK11,MAP3K8,PPP1R2,BHLHE40,FAM153C,ZNF706,OR6W1P,TTYH2,PIP,HEBP1,ASRGL1,ZMYM2,IARS,SLC38A3,SERPINB9,RPL15,SSH2,MACROD1,APBA1,SERPINB6,OSBPL10,SCOC,PXDC1,RAI14,VIM,KPNA7,ATP8B2,ACTB,NCMAP,YBX2,HOXC8,MICALL2,NOVA2,SPRY4,DPF3,HOXC6,DNM3,KREMEN2,GTF2E1,APOD,BHLHE40-AS1,ZNF609,PPM1H,JAK2,PIK3R1,FAM129B,FNDC3A,C15ORF53,FLYWCH1,SDK2,NUDT3,ITPR2,TRIM47,CHST3,UBE2I,ZNF613,NANOS2,TNFAIP3,GRK6,CREM,PPP2R5E,VWF,AGO1,AGO3,LOC338817,HDAC2,LOC100129858,STXBP1,SDHAP2,CORO2B,GNAI2,TSC1,TNPO1,TMEM202,GPN2,RNF150,DOT1L,DNHD1,EGLN3,CHEK2P2,ARL6IP5,IL6R,MIR589,FAM72D,RELA,NMU,RPS10-NUDT3,SLC17A5,C14ORF39,SPATC1,TBC1D22B,LINC00475,BRE,IRF8,TGFBR2,CLCNKA,WDR89,RERE,MINK1,ARAP3,CDK12,ATG16L2,SCGB1D4,RAI1,LOC100130987,ZNF649,ITGB1,PKN2,CDC42EP4,SGSM2,PIGX,GFI1B,PLEKHM1P,THTPA,CHST11,SBNO2,PEMT,SRRM1,SRRM3,AZIN1,TTC21A,CUL4A,ZNF791,WBP2,NFIX
MA0050.2.IRF1	7.9483e-03	1.8907e-01	50	714	86	1958	6.54%	4.21%	,LOC338817,GOLPH3,DPF3,KPNA7,CLK1,LOC100129858,SDHAP2,TNFAIP3,KREMEN2,WDR89,MINK1,MAP3K8,CDK12,RPS10-NUDT3,MAN2B1,SCOC,TMEM202,JAK2,FNDC3A,RNF150,DOT1L,DNHD1,FLYWCH1,ZMYM2,SDK2,NUDT3,MTMR12,APBA1,PKN2,APOD,SEC24A,FRMD8,HEBP1,ITPR2,TRIM47,PLEKHM1P,EGLN3,WBP2,NEAT1,PXDC1,SSH2,RAI14,VIM,CUL4A,FAM153C,CREM,PPP2R5E,BRE,BZW1
MA0154.2.EBF1	8.2403e-03	1.8907e-01	90	674	177	1867	11.78%	8.66%	,ZMYM2,NGDN,PIGX,HOXC8,PXDC1,STK11,DPF3,HOXC6,SDHAP2,HDAC2,DNM3,TRIM47,CLCNKA,CRYBA2,WDR89,LINC00570,GTF2E1,MAP3K8,TNPO1,GFI1B,PPP1R2,BHLHE40,BHLHE40-AS1,FAM153C,ZNF706,OR6W1P,TSC1,TMEM202,JAK2,MED16,OSBPL10,FNDC3A,RNF150,DOT1L,C15ORF53,ZNF438,ITGB1,EGLN3,SDK2,PIK3R1,PKN2,APOD,CDC42EP4,FEV,PIP,FRMD8,MACROD1,WBP2,ITPR2,CORO2B,CHST3,THTPA,CLK1,SERPINB6,CHST11,SBNO2,NMU,NEAT1,IRF8,SRRM1,BZW1,SRRM3,C14ORF39,ROCK2,CUL4A,GRK6,CREM,HSD3B2,PPP2R5E,BRE,NCMAP,SERPINB9
UP00093_1_Klf7_primary	8.5031e-03	1.8907e-01	267	497	616	1428	34.95%	30.14%	,NGDN,GOLPH3,MAN2B1,STK11,MAP3K8,PPP1R2,BHLHE40,FAM153C,ZNF706,OR6W1P,TTYH2,PIP,HEBP1,ASRGL1,ZMYM2,IARS,SLC38A3,APBA1,SERPINB9,RPL15,SSH2,MACROD1,RPS10-NUDT3,SERPINB6,OSBPL10,SCOC,PXDC1,RAI14,VIM,KPNA7,ATP8B2,HSD3B2,ACTB,NCMAP,YBX2,HOXC8,MICALL2,NOVA2,SPRY4,DPF3,HOXC6,DNM3,KREMEN2,GTF2E1,APOD,BHLHE40-AS1,ZNF609,PPM1H,JAK2,PIK3R1,FAM129B,FNDC3A,C15ORF53,FLYWCH1,SDK2,NUDT3,TNPO1,FRMD8,ITPR2,TRIM47,CHST3,UBE2I,ZNF613,CCDC130,NANOS2,TNFAIP3,GRK6,CREM,PPP2R5E,VWF,AGO1,AGO3,LOC338817,HDAC2,LOC100129858,STXBP1,SDHAP2,CORO2B,GNAI2,TSC1,TMEM11,C17ORF103,TMEM202,GPN2,DOT1L,DLC1,ZNF438,EGLN3,CHEK2P2,MTMR12,ARL6IP5,IL6R,FEV,MIR589,FAM72D,RELA,NMU,NEAT1,SLC17A5,C14ORF39,SPATC1,TBC1D22B,LINC00475,LINC00570,BRE,IRF8,CRYBA2,CLCNKA,WDR89,RERE,MINK1,ARAP3,CDK12,ATG16L2,SCGB1D4,RAI1,LOC100130987,MED16,ZNF649,ITGB1,PKN2,CDC42EP4,SGSM2,PIGX,GFI1B,PLEKHM1P,THTPA,CHST11,SBNO2,PEMT,SRRM1,SRRM3,AZIN1,ROCK2,TTC21A,CUL4A,ZNF791,WBP2,NFIX
UP00047_1_Zbtb7b_primary	8.8386e-03	1.8907e-01	39	725	63	1981	5.1%	3.08%	,FAM153C,NOVA2,HDAC2,SPRY4,KREMEN2,MICALL2,CHST3,TSC1,RERE,MAP3K8,GFI1B,GOLPH3,SCGB1D4,LOC100130987,TTYH2,FNDC3A,ASRGL1,FLYWCH1,MTMR12,CDC42EP4,SERPINB9,RPL15,SSH2,MACROD1,PIGX,TRIM47,PLEKHM1P,SERPINB6,SRRM3,NANOS2,VIM,HSD3B2,WBP2
novel_irf_est_irf	9.9220e-03	1.9532e-01	91	673	181	1863	11.91%	8.86%	,HOXC8,GOLPH3,LOC338817,STK11,DPF3,LOC100129858,HOXC6,PIGX,HDAC2,RAI14,CRYBA2,KREMEN2,TTC21A,WDR89,LINC00570,RERE,MINK1,MAP3K8,GFI1B,FAM153C,CDK12,RPS10-NUDT3,MAN2B1,SCGB1D4,PPM1H,TSC1,TNFAIP3,TMEM202,JAK2,TTYH2,FNDC3A,ASRGL1,DOT1L,DNHD1,FLYWCH1,ZMYM2,OSBPL10,SDK2,MTMR12,GTF2E1,APBA1,NUDT3,FEV,RPL15,MACROD1,HEBP1,ITPR2,TRIM47,PLEKHM1P,RNF150,CLK1,EGLN3,SBNO2,WBP2,SCOC,SPRY4,PXDC1,BZW1,C14ORF39,ROCK2,VIM,KPNA7,GRK6,CREM,PPP2R5E,BRE,NFIX,AGO1,AGO3
UP00006_1_Zic3_primary	9.9249e-03	1.9532e-01	127	637	267	1777	16.62%	13.06%	,NGDN,DPF3,STK11,MAP3K8,PPP1R2,BHLHE40,MAN2B1,OR6W1P,PIP,ASRGL1,ZMYM2,SERPINB9,RPL15,MACROD1,APBA1,SERPINB6,OSBPL10,ATP8B2,HSD3B2,ACTB,NCMAP,YBX2,SPRY4,DNM3,CRYBA2,GTF2E1,APOD,BHLHE40-AS1,GOLPH3,PIK3R1,FNDC3A,SDK2,FRMD8,SDHAP2,TRIM47,CHST3,EGLN3,ZNF613,IRF8,TNFAIP3,CREM,PPP2R5E,AGO1,AGO3,LOC338817,PXDC1,CORO2B,TSC1,ZNF609,TMEM202,DOT1L,DLC1,DNHD1,TGFBR2,CHEK2P2,MTMR12,IL6R,FEV,MIR589,FAM72D,RELA,NEAT1,C14ORF39,SRRM1,ITPR2,CLCNKA,WDR89,RERE,MINK1,GFI1B,CDK12,SCGB1D4,LOC100130987,MED16,ZNF649,ITGB1,PKN2,CDC42EP4,PIGX,PLEKHM1P,THTPA,CHST11,SBNO2,TBC1D22B,AZIN1,TTC21A,CUL4A,ZNF791,WBP2,NFIX
UP00050_1_Bhlhb2_primary	1.0728e-02	2.0300e-01	17	747	20	2024	2.23%	0.98%	RERE,ZMYM2,APOD,SCOC,,SRRM3,BHLHE40,APBA1,BHLHE40-AS1,ROCK2,TNFAIP3,SSH2,LOC100129858,MED16,LINC00570,SDHAP2,FNDC3A,FAM72D,ARL6IP5
MA0442.1.SOX10	1.2120e-02	2.1440e-01	67	697	127	1917	8.77%	6.21%	,ZMYM2,HDAC2,LOC338817,PLEKHM1P,DPF3,LOC100129858,KREMEN2,GNAI2,WDR89,TSC1,GTF2E1,GFI1B,CDK12,MAN2B1,ZNF706,PPM1H,SCOC,GPN2,TTYH2,OSBPL10,RNF150,DOT1L,C15ORF53,FLYWCH1,ITGB1,EGLN3,STK11,CHEK2P2,APBA1,CDC42EP4,FRMD8,MACROD1,WBP2,TRIM47,CHST3,FAM72D,CLK1,CHST11,SBNO2,NEAT1,SRRM1,BZW1,SRRM3,RAI14,VIM,GRK6,HSD3B2,SLC17A5,PPP2R5E,NCMAP
